t,xPos,yPos,zPos,pitch,yaw,vel,gamma,acc
0.0,-25050.63,-18851.2,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.033366700033365504,-25050.63,-18851.2,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.06673340006673101,-25050.63,-18851.2,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.10010010010009651,-25018.84,-18844.0,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.13346680013346202,-25018.84,-18844.0,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.16683350016682752,-24986.01,-18836.57,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.20020020020019302,-24908.1,-18818.93,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.23356690023355853,-24783.05,-18790.62,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.26693360026692403,-24713.89,-18774.97,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.30030030030028954,-24681.88,-18767.73,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.33366700033365504,-24620.61,-18753.87,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.36703370036702054,-24558.33,-18739.78,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.40040040040038605,-24439.47,-18712.87,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.43376710043375155,-24383.81,-18700.27,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.46713380046711706,-24356.27,-18694.04,23514.36,-18.21,62.02,0.0,0.005421395710827011,0.0
0.5005005005004826,-24300.46,-18681.4,23514.36,-18.21,62.02,0.0,0.005421395718075144,0.0
0.5338672005338481,-24245.88,-18669.04,23514.36,-18.21,62.02,0.0,0.006240994908638805,0.0
0.5672339005672136,-24136.64,-18644.33,23514.36,-18.21,62.02,0.0,0.006984376496345362,0.0
0.6006006006005791,-24075.73,-18630.55,23514.36,-18.21,62.02,0.0,0.00932153175386983,0.0
0.6339673006339446,-24018.53,-18617.6,23514.36,-18.21,62.02,0.0,0.010894198981941442,0.0
0.6673340006673101,-23956.17,-18603.42,23514.4,-18.16,62.11,0.0,0.008807445042536595,0.0
0.7007007007006756,-23920.27,-18595.29,23514.44,-18.12,62.11,0.0,0.0029426007609131364,0.0
0.7340674007340411,-23804.74,-18569.11,23514.44,-18.12,62.16,0.0,-0.009358928190901176,0.0
0.7674341007674066,-23750.01,-18556.62,23514.44,-18.12,62.33,0.0,-0.02492821864109103,0.0
0.8008008008007721,-23693.48,-18543.63,23514.4,-18.16,62.73,0.0,-0.04184099766482159,0.0
0.8341675008341376,-23636.48,-18530.17,23514.33,-18.25,63.78,0.0,-0.05625000363906202,0.0
0.8675342008675031,-23579.29,-18516.45,23514.33,-18.25,65.24,0.0,-0.0696181923292651,0.0
0.9009009009008686,-23524.07,-18503.42,23514.58,-17.94,66.16,0.0,-0.08201009941962188,0.0
0.9342676009342341,-23390.09,-18473.05,23514.62,-17.9,66.25,0.0,-0.09278318105544506,0.0
0.9676343009675996,-23362.88,-18466.89,23514.62,-17.9,66.25,0.0,-0.1025879223868227,0.0
1.0010010010009651,-23281.04,-18448.35,23514.62,-17.9,66.25,0.0,-0.11124238094901322,0.0
1.0343677010343306,-23225.85,-18435.87,23514.62,-17.9,66.25,0.0,-0.1190792895083943,0.0
1.0677344010676961,-23173.14,-18423.92,23514.62,-17.9,66.29,0.0,-0.12615066060283492,0.0
1.1011011011010616,-23060.49,-18398.13,23514.95,-17.5,66.69,0.0,-0.1316903487948071,0.0
1.1344678011344271,-23008.31,-18385.76,23514.84,-17.63,67.88,0.0,-0.1363511260483451,0.0
1.1678345011677926,-22954.74,-18372.78,23514.14,-18.47,70.08,0.0,-0.14000168146292777,0.0
1.2012012012011581,-22922.6,-18364.79,23513.38,-19.39,72.19,0.0,-0.14237250517511812,0.0
1.2345679012345236,-22853.9,-18348.32,23512.08,-20.98,75.53,0.0,-0.1429234507734858,0.0
1.2679346012678891,-22799.86,-18335.63,23511.3,-21.95,77.56,0.0,-0.14200063977869284,0.0
1.3013013013012547,-22742.11,-18322.32,23510.84,-22.52,78.79,0.0,-0.14016896986333233,0.0
1.3346680013346202,-22630.03,-18297.01,23511.08,-22.21,78.3,0.0,-0.13770421205535432,0.0
1.3680347013679857,-22574.85,-18284.53,23511.08,-22.21,78.3,0.0,-0.1340887640488037,0.0
1.4014014014013512,-22522.01,-18272.58,23511.08,-22.21,78.3,0.0,-0.12977365122161633,0.0
1.4347681014347167,-22449.61,-18256.17,23511.08,-22.21,78.3,0.0,-0.12319242704761396,0.0
1.4681348014680822,-22400.45,-18245.04,23511.08,-22.21,78.3,0.0,-0.11415898202958426,0.0
1.5015015015014477,-22297.26,-18221.71,23511.08,-22.21,78.3,0.0,-0.10483781898590655,0.0
1.5348682015348132,-22249.26,-18210.84,23511.08,-22.21,78.3,0.0,-0.09430542891494739,0.0
1.5682349015681787,-22199.69,-18199.62,23511.08,-22.21,78.3,0.0,-0.0826735045635197,0.0
1.6016016016015442,-22142.48,-18186.67,23511.08,-22.21,78.3,0.0,-0.06954199601298733,0.0
1.6349683016349097,-22093.82,-18175.65,23511.08,-22.21,78.3,0.0,-0.05312888073830076,0.0
1.6683350016682752,-22030.56,-18161.34,23511.08,-22.21,78.3,0.0,-0.03636480733762009,0.0
1.7017017017016407,-21969.1,-18147.42,23511.08,-22.21,78.3,0.0,-0.023895510683256994,0.0
1.7350684017350062,-21841.15,-18118.47,23511.08,-22.21,78.3,0.0,-0.016683390403974502,0.0
1.7684351017683717,-21803.03,-18109.83,23511.08,-22.21,78.3,0.0,-0.018686644400571654,0.0
1.8018018018017372,-21747.55,-18097.26,23511.08,-22.21,78.3,0.0,-0.026060481113640305,0.0
1.8351685018351027,-21698.87,-18086.25,23511.08,-22.21,78.3,0.0,-0.03630214684912071,0.0
1.8685352018684682,-21597.66,-18063.36,23511.08,-22.21,78.3,0.0,-0.04416494418338592,0.0
1.9019019019018337,-21545.74,-18051.47,23511.05,-22.25,78.74,0.0,-0.05097700146018919,0.0
1.9352686019351992,-21495.61,-18039.79,23511.05,-22.25,79.76,0.0,-0.05741871931210876,0.0
1.9686353019685647,-21418.52,-18022.18,23511.05,-22.25,80.24,0.0,-0.06265237281315665,0.0
2.0020020020019302,-21370.12,-18011.27,23510.98,-22.34,80.2,0.0,-0.06627054500414606,0.0
2.0353687020352957,-21294.37,-17994.16,23510.91,-22.43,80.15,0.0,-0.06872666665101829,0.0
2.0687354020686612,-21243.44,-17982.62,23510.91,-22.43,80.15,0.0,-0.07079024268455932,0.0
2.1021021021020267,-21141.21,-17959.49,23510.91,-22.43,80.15,0.0,-0.07286782951383025,0.0
2.1354688021353923,-21091.35,-17948.2,23510.91,-22.43,80.15,0.0,-0.07442821839941882,0.0
2.1688355021687578,-21039.2,-17936.39,23510.87,-22.47,80.2,0.0,-0.07558593298714016,0.0
2.2022022022021233,-20980.62,-17923.17,23510.55,-22.87,80.5,0.0,-0.07607912136543761,0.0
2.2355689022354888,-20925.72,-17910.72,23510.13,-23.4,81.16,0.0,-0.0711510061678508,0.0
2.2689356022688543,-20849.83,-17893.62,23509.53,-24.15,81.78,0.0,-0.06559526384345506,0.0
2.3023023023022198,-20797.02,-17881.83,23509.18,-24.59,81.69,0.0,-0.06013711260736796,0.0
2.3356690023355853,-20747.05,-17870.61,23509.01,-24.81,81.65,0.0,-0.05292838006366466,0.0
2.369035702368951,-20617.99,-17841.37,23509.01,-24.81,81.74,0.0,-0.0406338960370512,0.0
2.4024024024023163,-20567.75,-17829.98,23509.08,-24.72,81.69,0.0,-0.02810032032695909,0.0
2.435769102435682,-20519.49,-17819.06,23509.04,-24.76,81.74,0.0,-0.01567100107846529,0.0
2.4691358024690473,-20441.74,-17801.4,23509.11,-24.67,81.87,0.0,-0.003032691653154026,0.0
2.502502502502413,-20390.86,-17789.78,23509.32,-24.41,81.96,0.0,0.009467105381250649,0.0
2.5358692025357783,-20338.14,-17777.79,23509.39,-24.32,82.04,0.0,0.021289553923626664,0.0
2.569235902569144,-20266.04,-17761.46,23509.36,-24.37,82.09,0.0,0.03248262344602217,0.0
2.6026026026025093,-20170.11,-17739.79,23509.22,-24.54,82.18,0.0,0.043690869854392377,0.0
2.635969302635875,-20115.79,-17727.49,23509.22,-24.54,82.18,0.0,0.05460009872857881,0.0
2.6693360026692403,-20067.36,-17716.54,23509.22,-24.54,82.13,0.0,0.06505388994104166,0.0
2.702702702702606,-20018.62,-17705.58,23509.25,-24.5,81.82,0.0,0.07507754617097519,0.0
2.7360694027359713,-19894.39,-17677.07,23510.09,-23.44,81.91,0.0,0.0832477777175344,0.0
2.769436102769337,-19844.41,-17665.76,23510.09,-23.44,81.91,0.0,0.08900237505657858,0.0
2.8028028028027023,-19819.6,-17660.15,23510.09,-23.44,81.91,0.0,0.09106408055682559,0.0
2.836169502836068,-19768.53,-17648.54,23510.38,-23.09,81.69,0.0,0.09060078055705661,0.0
2.8695362028694333,-19635.0,-17618.13,23511.26,-21.99,81.16,0.0,0.08827669809079065,0.0
2.902902902902799,-19607.45,-17611.86,23511.33,-21.9,81.16,0.0,0.08527922791251902,0.0
2.9362696029361643,-19534.9,-17595.42,23511.37,-21.86,81.21,0.0,0.08267321517839993,0.0
2.96963630296953,-19460.18,-17578.2,23511.44,-21.77,82.13,0.0,0.0794247496784931,0.0
3.0030030030028954,-19434.48,-17572.31,23511.44,-21.77,82.35,0.0,0.07608447481478718,0.0
3.036369703036261,-19362.2,-17555.9,23511.4,-21.81,82.57,0.0,0.073766579001383,0.0
3.0697364030696264,-19311.92,-17544.54,23511.37,-21.86,82.57,0.0,0.07077403422086469,0.0
3.103103103102992,-19263.3,-17533.54,23511.37,-21.86,82.57,0.0,0.06611253992193965,0.0
3.1364698031363574,-19190.56,-17517.08,23511.37,-21.86,82.57,0.0,0.05919299167572033,0.0
3.169836503169723,-19063.29,-17488.27,23511.37,-21.86,82.57,0.0,0.051213899172321616,0.0
3.2032032032030884,-18988.95,-17471.45,23511.37,-21.86,82.57,0.0,0.04253832469518837,0.0
3.236569903236454,-18935.35,-17459.3,23511.37,-21.86,82.57,0.0,0.03337309975055791,0.0
3.2699366032698194,-18883.69,-17447.61,23511.37,-21.86,82.57,0.0,0.02808454708920784,0.0
