t,xPos,yPos,zPos,pitch,yaw,vel,gamma,acc
0.0,10561.99,21945.91,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.033366700033365504,10561.99,21945.91,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.06673340006673101,10558.35,21891.16,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.10010010010009651,10558.35,21891.16,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.13346680013346202,10554.46,21832.38,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.16683350016682752,10550.63,21774.34,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.20020020020019302,10546.27,21708.45,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.23356690023355853,10540.78,21625.48,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.26693360026692403,10535.35,21543.62,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.30030030030028954,10531.69,21488.31,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.33366700033365504,10525.88,21400.43,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.36703370036702054,10524.06,21372.75,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.40040040040038605,10520.1,21313.12,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.43376710043375155,10515.39,21242.06,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.46713380046711706,10510.53,21168.5,23517.94,-13.94,-73.23,0.0,-1.3285123849950372e-13,0.0
0.5005005005004826,10505.56,21093.29,23517.94,-13.94,-73.23,0.0,6.829165098199283e-12,0.0
0.5338672005338481,10500.81,21021.58,23517.94,-13.94,-73.23,0.0,6.7399434701531655e-12,0.0
0.5672339005672136,10495.09,20935.4,23517.94,-13.94,-73.23,0.0,6.680632497211452e-12,0.0
0.6006006006005791,10491.72,20884.4,23517.94,-13.94,-73.23,0.0,6.630804036510514e-12,0.0
