t,xPos,yPos,zPos,pitch,yaw,vel,gamma,acc
0.0,-9687.38,12301.35,23507.66,-26.52,31.75,0.0,-0.2780974068196467,0.0
0.033366700033365504,-9687.38,12301.35,23507.66,-26.52,31.75,0.0,-0.2780974068196467,0.0
0.06673340006673101,-9643.96,12288.09,23507.01,-27.36,33.07,0.0,-0.2780974068196467,0.0
0.10010010010009651,-9615.34,12279.29,23506.63,-27.84,33.81,0.0,-0.2780974068196467,0.0
0.13346680013346202,-9568.8,12264.75,23506.16,-28.46,34.47,0.0,-0.2780974068196467,0.0
0.16683350016682752,-9525.81,12251.0,23506.06,-28.59,34.17,0.0,-0.2780974068196467,0.0
0.20020020020019302,-9428.68,12218.97,23506.84,-27.58,30.82,0.0,-0.2780974068196467,0.0
0.23356690023355853,-9379.37,12203.41,23506.9,-27.49,30.73,0.0,-0.2780974068196467,0.0
0.26693360026692403,-9331.78,12188.41,23506.9,-27.49,30.73,0.0,-0.2780974068196467,0.0
0.30030030030028954,-9285.42,12173.79,23506.9,-27.49,30.73,0.0,-0.2780974068196467,0.0
0.33366700033365504,-9238.23,12158.92,23506.9,-27.49,30.73,0.0,-0.2780974068196467,0.0
0.36703370036702054,-9115.96,12120.05,23506.9,-27.49,30.12,0.0,-0.2780974068196467,0.0
0.40040040040038605,-9066.2,12104.41,23506.94,-27.45,30.16,0.0,-0.2780974068196467,0.0
0.43376710043375155,-9017.14,12088.85,23506.6,-27.89,30.25,0.0,-0.2780974068196467,0.0
0.46713380046711706,-8970.38,12074.24,23505.62,-29.16,31.26,0.0,-0.2780974068196467,0.0
0.5005005005004826,-8921.83,12059.18,23504.36,-30.83,32.89,0.0,-0.2780974068127348,0.0
0.5338672005338481,-8815.24,12026.21,23501.42,-34.84,37.55,0.0,-0.2658708312457459,0.0
0.5672339005672136,-8762.88,12010.59,23500.48,-36.16,41.16,0.0,-0.25321823838648705,0.0
0.6006006006005791,-8711.59,11995.39,23500.24,-36.51,44.24,0.0,-0.2421516320558139,0.0
0.6339673006339446,-8658.64,11979.35,23500.3,-36.42,46.05,0.0,-0.23233252542099841,0.0
0.6673340006673101,-8606.44,11963.38,23500.42,-36.25,47.28,0.0,-0.22316808184147668,0.0
0.7007007007006756,-8498.18,11929.59,23500.36,-36.33,48.51,0.0,-0.2127994601249274,0.0
0.7340674007340411,-8459.33,11917.33,23500.36,-36.33,48.47,0.0,-0.19495258825803877,0.0
0.7674341007674066,-8411.8,11902.34,23500.36,-36.33,48.47,0.0,-0.17503064371312418,0.0
0.8008008008007721,-8309.1,11869.99,23500.39,-36.29,48.47,0.0,-0.15415377207620104,0.0
0.8341675008341376,-8229.83,11845.01,23500.39,-36.29,48.47,0.0,-0.13151746879853457,0.0
0.8675342008675031,-8175.37,11827.85,23500.39,-36.29,48.47,0.0,-0.10553863909252424,0.0
0.9009009009008686,-8122.81,11811.28,23500.39,-36.29,48.47,0.0,-0.07846107810678483,0.0
0.9342676009342341,-8070.41,11794.85,23500.39,-36.29,48.73,0.0,-0.05156281997144661,0.0
0.9676343009675996,-8017.98,11778.6,23500.45,-36.2,49.57,0.0,-0.024694844372372512,0.0
1.0010010010009651,-7889.76,11739.1,23500.86,-35.63,51.85,0.0,-0.0010873435725664799,0.0
1.0343677010343306,-7864.37,11731.24,23500.92,-35.54,52.25,0.0,0.017243841766854864,0.0
1.0677344010676961,-7814.24,11715.66,23500.95,-35.5,53.0,0.0,0.020644659721860508,0.0
1.1011011011010616,-7740.27,11692.81,23500.95,-35.5,54.98,0.0,0.019197001701727407,0.0
1.1344678011344271,-7693.0,11678.2,23500.95,-35.5,56.3,0.0,0.0164551180739923,0.0
1.1678345011677926,-7620.46,11655.43,23500.98,-35.45,56.65,0.0,0.013828162645415823,0.0
1.2012012012011581,-7570.12,11639.65,23501.11,-35.28,56.65,0.0,0.012584783924335194,0.0
1.2345679012345236,-7469.71,11608.02,23501.11,-35.28,56.65,0.0,0.011318558682941552,0.0
1.2679346012678891,-7393.34,11583.95,23501.11,-35.28,56.65,0.0,0.010047196744266195,0.0
1.3013013013012547,-7367.72,11575.88,23501.11,-35.28,56.65,0.0,0.008391187147246019,0.0
1.3346680013346202,-7316.75,11559.97,23501.14,-35.23,57.31,0.0,0.006666785615561142,0.0
1.3680347013679857,-7190.54,11521.23,23501.29,-35.01,63.12,0.0,0.005032041168802369,0.0
1.4014014014013512,-7139.48,11505.05,23501.08,-35.32,63.73,0.0,0.0033640014134576597,0.0
1.4347681014347167,-7087.04,11488.23,23500.7,-35.85,63.65,0.0,0.0013287703181436381,0.0
1.4681348014680822,-7060.82,11479.96,23500.7,-35.85,63.65,0.0,-0.001550211269210454,0.0
1.5015015015014477,-7009.51,11463.78,23500.7,-35.85,63.6,0.0,-0.0055626084545483045,0.0
1.5348682015348132,-6882.41,11423.7,23500.67,-35.89,63.6,0.0,-0.007962170633131637,0.0
1.5682349015681787,-6829.34,11406.97,23500.67,-35.89,63.6,0.0,-0.010406404099160778,0.0
1.6016016016015442,-6776.74,11390.4,23500.67,-35.89,63.6,0.0,-0.01395999776586898,0.0
1.6349683016349097,-6750.26,11382.05,23500.67,-35.89,63.6,0.0,-0.018859510559594592,0.0
1.6683350016682752,-6641.23,11347.69,23500.67,-35.89,63.65,0.0,-0.023595975595857504,0.0
1.7017017017016407,-6588.12,11331.07,23500.83,-35.67,63.78,0.0,-0.02775844137161436,0.0
1.7350684017350062,-6561.66,11322.82,23500.92,-35.54,63.95,0.0,-0.030870413848713293,0.0
1.7684351017683717,-6515.34,11308.26,23500.95,-35.5,64.13,0.0,-0.03347448686974177,0.0
1.8018018018017372,-6431.3,11281.74,23500.92,-35.54,64.09,0.0,-0.035520571474819795,0.0
1.8351685018351027,-6377.61,11264.83,23500.92,-35.54,64.09,0.0,-0.037268085709971664,0.0
1.8685352018684682,-6271.81,11231.54,23500.98,-35.45,64.17,0.0,-0.038303074812275156,0.0
1.9019019019018337,-6218.51,11214.76,23501.01,-35.41,64.22,0.0,-0.03783606776060611,0.0
1.9352686019351992,-6165.55,11198.06,23500.98,-35.45,64.35,0.0,-0.03807913809255973,0.0
1.9686353019685647,-6111.74,11181.04,23500.86,-35.63,64.53,0.0,-0.03912402932594744,0.0
2.0020020020019302,-5979.88,11139.34,23500.61,-35.98,64.97,0.0,-0.03993280933303535,0.0
2.0353687020352957,-5928.3,11123.01,23500.48,-36.16,65.14,0.0,-0.039340632239713506,0.0
2.0687354020686612,-5902.62,11114.86,23500.39,-36.29,65.23,0.0,-0.0378460708179542,0.0
2.1021021021020267,-5826.76,11090.74,23500.11,-36.69,65.23,0.0,-0.035680695278898854,0.0
2.1354688021353923,-5727.4,11059.13,23499.78,-37.17,64.97,0.0,-0.032884654540432344,0.0
2.1688355021687578,-5677.0,11043.21,23499.74,-37.21,64.92,0.0,-0.029662904310012072,0.0
2.2022022022021233,-5627.26,11027.53,23499.74,-37.21,64.92,0.0,-0.02583977155895363,0.0
2.2355689022354888,-5581.75,11013.18,23499.74,-37.21,64.92,0.0,-0.02097994904993311,0.0
2.2689356022688543,-5540.68,11000.23,23499.74,-37.21,64.92,0.0,-0.014306678797800378,0.0
2.3023023023022198,-5467.15,10977.06,23499.74,-37.21,64.92,0.0,-0.007337747508125698,0.0
2.3356690023355853,-5416.96,10961.25,23499.74,-37.21,64.92,0.0,-0.00032658401654122557,0.0
2.369035702368951,-5319.43,10930.5,23499.74,-37.21,64.92,0.0,0.008022557613521837,0.0
2.4024024024023163,-5270.85,10915.19,23499.74,-37.21,64.92,0.0,0.01677520759513099,0.0
2.435769102435682,-5219.71,10899.07,23499.74,-37.21,64.92,0.0,0.0249831361039454,0.0
2.4691358024690473,-5145.48,10875.79,23499.9,-36.99,64.88,0.0,0.032765253939707376,0.0
2.502502502502413,-5096.43,10860.34,23499.93,-36.95,64.88,0.0,0.039824718051497315,0.0
