t,xPos,yPos,zPos,pitch,yaw,vel,gamma,acc
0.0,1669.37,13305.78,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.033366700033366704,1669.37,13305.78,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.06673340006673341,1669.37,13305.78,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.10010010010010012,1642.92,13341.2,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.13346680013346682,1624.54,13365.81,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.16683350016683351,1605.49,13391.32,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.2002002002002002,1552.33,13462.49,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.2335669002335669,1497.19,13536.33,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.26693360026693363,1461.06,13584.69,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.30030030030030036,1428.2,13628.69,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.3336670003336671,1391.84,13677.37,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.3670337003670338,1359.1,13721.23,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.40040040040040054,1292.81,13810.01,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.43376710043376726,1262.34,13850.8,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.467133800467134,1218.15,13909.97,23513.24,-19.57,-151.6,0.0,-0.00781149602896535,0.0
0.5005005005005007,1187.4,13951.12,23513.24,-19.57,-151.51,0.0,-0.00781149602156335,0.0
0.5338672005338674,1155.07,13994.41,23513.24,-19.57,-151.51,0.0,-0.016589762214242933,0.0
0.5672339005672341,1092.58,14078.03,23513.24,-19.57,-151.29,0.0,-0.030688486506635637,0.0
0.6006006006006008,1061.12,14120.13,23513.24,-19.57,-151.16,0.0,-0.04976541850970882,0.0
0.6339673006339676,1032.4,14158.55,23513.27,-19.53,-151.07,0.0,-0.06737254371645494,0.0
0.6673340006673343,989.91,14215.45,23513.27,-19.53,-151.03,0.0,-0.08400144674677558,0.0
0.700700700700701,963.53,14250.78,23513.27,-19.53,-150.98,0.0,-0.09954339084809452,0.0
0.7340674007340677,923.18,14304.74,23513.31,-19.48,-150.85,0.0,-0.113506967720051,0.0
0.7674341007674345,883.22,14358.2,23513.31,-19.48,-150.67,0.0,-0.12561323907344168,0.0
0.8008008008008012,811.5,14454.16,23513.31,-19.48,-150.15,0.0,-0.1363927345505879,0.0
0.8341675008341679,777.09,14500.19,23513.27,-19.53,-149.66,0.0,-0.14590550704939578,0.0
0.8675342008675346,737.07,14553.71,23513.27,-19.53,-149.13,0.0,-0.15428276347424358,0.0
