t,xPos,yPos,zPos,pitch,yaw,vel,gamma,acc
0.0,25802.47,-361.01,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.03336670003336639,25802.47,-361.01,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.06673340006673278,25761.54,-333.1,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.10010010010009918,25761.54,-333.1,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.13346680013346557,25708.81,-297.15,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.16683350016683196,25665.78,-267.82,23520.83,-10.55,174.89,0.0,-0.17932682662464916,0.0
0.20020020020019835,25561.84,-196.68,23520.0,-11.52,174.63,0.0,-0.17932682662464916,0.0
0.23356690023356474,25522.92,-170.12,23519.78,-11.78,174.63,0.0,-0.17932682662464916,0.0
0.26693360026693114,25462.33,-128.78,23519.4,-12.22,174.63,0.0,-0.17932682662464916,0.0
0.30030030030029753,25423.43,-102.13,23518.84,-12.88,174.59,0.0,-0.17932682662464916,0.0
0.3336670003336639,25385.2,-75.79,23517.72,-14.2,174.45,0.0,-0.17932682662464916,0.0
0.3670337003670303,25289.96,-10.46,23515.79,-16.49,174.32,0.0,-0.17932682662464916,0.0
0.4004004004003967,25252.12,15.43,23515.68,-16.62,174.23,0.0,-0.17932682662464916,0.0
0.4337671004337631,25212.34,42.44,23515.64,-16.67,174.37,0.0,-0.17932682662464916,0.0
0.4671338004671295,25152.71,82.93,23515.72,-16.58,174.54,0.0,-0.17932682662464916,0.0
0.5005005005004959,25112.16,110.51,23515.79,-16.49,174.59,0.0,-0.17932682661725277,0.0
0.5338672005338623,25017.33,175.12,23515.83,-16.45,174.59,0.0,-0.185076988075178,0.0
0.5672339005672287,24978.01,201.82,23515.9,-16.36,174.67,0.0,-0.19746289160042743,0.0
0.6006006006005951,24937.76,229.33,23515.98,-16.27,174.59,0.0,-0.2142629876751022,0.0
0.6339673006339615,24895.13,258.38,23515.98,-16.27,174.59,0.0,-0.22884861315451846,0.0
0.6673340006673278,24847.91,290.65,23516.05,-16.18,174.5,0.0,-0.23887760981801098,0.0
0.7007007007006942,24781.99,335.6,23516.2,-16.01,174.45,0.0,-0.2439782906876515,0.0
0.7340674007340606,24687.24,400.19,23516.31,-15.87,174.41,0.0,-0.24719801685757012,0.0
0.767434100767427,24648.7,426.44,23516.35,-15.83,174.41,0.0,-0.2486157710213127,0.0
0.8008008008007934,24609.57,453.12,23516.38,-15.79,174.41,0.0,-0.24859560061604222,0.0
0.8341675008341598,24570.04,479.99,23516.38,-15.79,174.5,0.0,-0.24884182214674733,0.0
0.8675342008675262,24508.61,521.71,23516.38,-15.79,174.67,0.0,-0.25149911105531514,0.0
0.9009009009008926,24466.27,550.4,23516.38,-15.79,174.85,0.0,-0.260499477474933,0.0
0.934267600934259,24363.22,619.73,23515.83,-16.45,175.99,0.0,-0.2679758524673491,0.0
0.9676343009676254,24322.35,646.5,23515.09,-17.33,177.4,0.0,-0.2735930097068977,0.0
1.0010010010009918,24277.15,676.09,23513.85,-18.82,179.16,0.0,-0.2753320389585115,0.0
1.0343677010343582,24234.88,704.0,23512.23,-20.8,-179.25,0.0,-0.2752012182567018,0.0
1.0677344010677245,24189.4,734.56,23510.62,-22.78,-178.15,0.0,-0.2718943189722119,0.0
1.101101101101091,24100.34,795.65,23508.97,-24.85,-177.98,0.0,-0.26690092654040287,0.0
1.1344678011344573,24053.85,827.68,23508.87,-24.98,-178.37,0.0,-0.2606404698985643,0.0
1.1678345011678237,24010.15,857.44,23509.01,-24.81,-178.37,0.0,-0.25307546612037835,0.0
1.2012012012011901,23940.59,904.8,23509.15,-24.63,-178.37,0.0,-0.24083258181223238,0.0
1.2345679012345565,23853.33,964.29,23509.18,-24.59,-178.42,0.0,-0.2262255126101747,0.0
1.267934601267923,23809.6,994.09,23509.18,-24.59,-178.42,0.0,-0.20873770494765612,0.0
1.3013013013012893,23765.33,1024.26,23509.18,-24.59,-178.42,0.0,-0.1894677017327924,0.0
1.3346680013346557,23719.62,1055.42,23509.18,-24.59,-178.42,0.0,-0.16815123371770377,0.0
1.368034701368022,23630.77,1116.0,23509.18,-24.59,-178.42,0.0,-0.14515079988097207,0.0
1.4014014014013885,23588.35,1144.91,23509.29,-24.45,-178.46,0.0,-0.11995337120134289,0.0
1.4347681014347549,23546.93,1173.02,23509.43,-24.28,-178.37,0.0,-0.09193048598408546,0.0
1.4681348014681213,23503.08,1202.72,23509.57,-24.1,-178.2,0.0,-0.0636445909512776,0.0
1.5015015015014876,23412.54,1264.37,23509.6,-24.06,-178.11,0.0,-0.03748401453948804,0.0
1.534868201534854,23367.33,1295.17,23509.64,-24.01,-178.11,0.0,-0.016265812341212372,0.0
1.5682349015682204,23323.16,1325.1,23509.64,-24.01,-177.89,0.0,-0.0024159907602173125,0.0
1.6016016016015868,23278.91,1354.85,23509.64,-24.01,-177.36,0.0,0.0035388429312165183,0.0
1.6349683016349532,23254.46,1371.04,23509.64,-24.01,-176.75,0.0,0.0007155943210974433,0.0
1.6683350016683196,23226.82,1389.33,23509.67,-23.97,-176.04,0.0,-0.002709066879742157,0.0
1.701701701701686,23105.17,1470.66,23509.74,-23.88,-173.93,0.0,-0.004187971314510841,0.0
1.7350684017350524,23051.62,1506.2,23509.57,-24.1,-172.52,0.0,-0.0039122858865596665,0.0
1.7684351017684188,23007.93,1535.26,23509.43,-24.28,-171.47,0.0,-0.003775438609681066,0.0
1.8018018018017852,22962.56,1565.61,23509.39,-24.32,-170.63,0.0,-0.004729149522638283,0.0
1.8351685018351516,22913.32,1598.57,23509.36,-24.37,-169.75,0.0,-0.0061279950484068955,0.0
1.868535201868518,22861.83,1633.12,23509.25,-24.5,-168.87,0.0,-0.007559610981312306,0.0
1.9019019019018844,22814.5,1665.17,23509.15,-24.63,-168.47,0.0,-0.008782739593783926,0.0
1.9352686019352507,22724.81,1725.99,23509.11,-24.67,-167.99,0.0,-0.009473861729045402,0.0
1.9686353019686171,22657.66,1771.36,23509.15,-24.63,-167.42,0.0,-0.009420569546412846,0.0
2.0020020020019835,22613.69,1801.25,23509.15,-24.63,-167.29,0.0,-0.008597131152335895,0.0
2.03536870203535,22571.0,1830.38,23509.15,-24.63,-167.33,0.0,-0.007498108698256487,0.0
2.0687354020687163,22509.52,1872.3,23509.15,-24.63,-167.33,0.0,-0.005964821164265927,0.0
2.1021021021020827,22467.71,1900.78,23509.15,-24.63,-167.33,0.0,-0.004145844345282286,0.0
2.135468802135449,22358.59,1975.17,23509.15,-24.63,-167.37,0.0,-0.0022627222842170136,0.0
2.1688355021688155,22315.83,2004.35,23509.15,-24.63,-167.42,0.0,-0.0006764452754388647,0.0
2.202202202202182,22270.53,2034.86,23509.39,-24.32,-166.98,0.0,0.0009772862380889218,0.0
2.2355689022355483,22226.87,2064.04,23509.6,-24.06,-166.23,0.0,0.0037101408800175803,0.0
2.2689356022689147,22186.21,2091.16,23509.57,-24.1,-165.31,0.0,0.0057723604611626825,0.0
2.302302302302281,22144.61,2119.15,23509.39,-24.32,-164.6,0.0,0.007328824309449796,0.0
2.3356690023356474,22085.32,2159.14,23509.32,-24.41,-163.85,0.0,0.00865081713754081,0.0
2.369035702369014,21999.32,2217.74,23509.32,-24.41,-163.81,0.0,0.009798507666757078,0.0
2.4024024024023802,21934.75,2261.73,23509.36,-24.37,-163.81,0.0,0.01044569248870059,0.0
2.4357691024357466,21895.21,2288.65,23509.36,-24.37,-163.77,0.0,0.010649231991400806,0.0
2.469135802469113,21835.58,2329.3,23509.36,-24.37,-163.77,0.0,0.010450503517500934,0.0
2.5025025025024794,21795.91,2356.35,23509.36,-24.37,-163.77,0.0,0.010957543779074834,0.0
2.535869202535846,21735.36,2397.62,23509.36,-24.37,-163.77,0.0,0.011293928887697645,0.0
2.569235902569212,21691.74,2427.28,23509.39,-24.32,-163.68,0.0,0.01162429420561384,0.0
2.6026026026025786,21626.91,2471.23,23509.43,-24.28,-163.33,0.0,0.011597396148436183,0.0
2.635969302635945,21563.18,2514.39,23509.43,-24.28,-162.89,0.0,0.011170034036856595,0.0
2.6693360026693114,21519.23,2544.11,23509.36,-24.37,-162.45,0.0,0.010506931020843008,0.0
2.7027027027026778,21456.62,2586.33,23509.32,-24.41,-161.61,0.0,0.009643264506163313,0.0
2.736069402736044,21410.18,2617.43,23509.43,-24.28,-160.73,0.0,0.009962861643418973,0.0
2.7694361027694105,21367.64,2646.21,23509.46,-24.23,-160.38,0.0,0.011379300289401765,0.0
2.802802802802777,21326.12,2674.45,23509.5,-24.19,-160.29,0.0,0.012613615799941634,0.0
2.8361695028361433,21263.74,2716.91,23509.5,-24.19,-160.2,0.0,0.012423383361670677,0.0
2.8695362028695097,21223.05,2744.67,23509.5,-24.19,-160.25,0.0,0.011790982351647866,0.0
2.902902902902876,21162.02,2786.26,23509.53,-24.15,-160.25,0.0,0.010522159263289137,0.0
2.9362696029362425,21101.04,2827.77,23509.57,-24.1,-160.2,0.0,0.005586589041098774,0.0
2.969636302969609,21059.56,2856.07,23509.57,-24.1,-160.25,0.0,-0.0017651031293585758,0.0
3.0030030030029753,20934.67,2941.23,23509.71,-23.93,-160.38,0.0,-0.01045932046908027,0.0
3.0363697030363417,20892.39,2970.02,23509.71,-23.93,-160.33,0.0,-0.021106660357966996,0.0
3.069736403069708,20850.24,2998.68,23509.74,-23.88,-160.25,0.0,-0.036298786125728434,0.0
3.1031031031030745,20807.98,3027.42,23509.71,-23.93,-160.11,0.0,-0.054167196148459815,0.0
3.136469803136441,20745.68,3069.83,23509.67,-23.97,-160.03,0.0,-0.07496957570126393,0.0
3.1698365031698073,20703.71,3098.44,23509.67,-23.97,-160.03,0.0,-0.10251745755841987,0.0
3.2032032032031736,20617.05,3157.53,23509.67,-23.97,-160.03,0.0,-0.13092463960160072,0.0
3.23656990323654,20571.7,3188.44,23509.67,-23.97,-160.03,0.0,-0.15814940938885788,0.0
3.2699366032699064,20531.55,3215.8,23509.67,-23.97,-160.03,0.0,-0.18191407216131114,0.0
3.303303303303273,20470.08,3257.77,23509.67,-23.97,-160.16,0.0,-0.2046225463136714,0.0
3.336670003336639,20381.31,3318.48,23509.6,-24.06,-160.47,0.0,-0.22452064704964128,0.0
3.3700367033700056,20339.76,3346.8,23509.6,-24.06,-160.47,0.0,-0.241680088009384,0.0
3.403403403403372,20296.28,3376.51,23509.5,-24.19,-160.51,0.0,-0.2570643101482504,0.0
3.4367701034367384,20231.51,3421.01,23508.76,-25.11,-160.55,0.0,-0.2692046819888937,0.0
3.470136803470105,20189.61,3449.8,23508.24,-25.77,-160.55,0.0,-0.2763101934706557,0.0
3.503503503503471,20146.54,3479.37,23507.9,-26.21,-160.64,0.0,-0.2793843155362773,0.0
3.5368702035368376,20080.32,3524.82,23507.42,-26.83,-160.77,0.0,-0.26909914501695625,0.0
3.570236903570204,20015.37,3569.45,23506.39,-28.15,-160.47,0.0,-0.2457193398520287,0.0
3.6036036036035703,19971.54,3599.61,23505.65,-29.12,-160.29,0.0,-0.1959878294971632,0.0
3.6369703036369367,19927.78,3629.92,23504.79,-30.26,-160.29,0.0,-0.13706312352846778,0.0
3.670337003670303,19860.28,3676.9,23503.12,-32.51,-160.2,0.0,-0.0814765065486333,0.0
3.7037037037036695,19835.35,3694.2,23502.7,-33.08,-160.29,0.0,-0.027896469237825263,0.0
